"no","id","context","sentence","intentionality","factivity","pictoriality","sense"
140,"FPT","W_fict_prose","  often played in an old boat on the river.' Today, let's imagine that I'm a prisoner and I'm escaping from prison by boat,'",0.869356137546688,-1.59749339000463,1.9159342617751,"1-VIZUALIZE/PICTURE"
141,"A0M","W_misc","  , that is the ability to generate tremendous power from a very short action. Imagine that you have thrown an unsuccessful roundhouse kick to the opponent's head, and",0.869356137546688,-1.29256394277824,2.19575696729194,"1-VIZUALIZE/PICTURE"
143,"AS3","W_misc","  with one toe on a ledge the size of a pebble. As you might imagine, this takes some time and is also completely mental. So on gaining the",0.561530986543836,1.14687163503289,-0.602470087876506,"2-THINK/BELIVE"
144,"HP6","W_misc","  must you?). # Life with Holmes # Puppy Love # You can imagine the eager anticipation I felt when following the death of our much loved 16 year",0.253705835540984,1.45180108225928,-0.602470087876506,"1-VIZUALIZE/PICTURE"
145,"H7F","W_fict_prose","  weeks before you can claim Unemployment Benefit. If you are eligible, which I imagine you will be, you may claim Supplementary Benefit during the interim. "" """,-1.90107022147898,0.232083293353719,-1.1621154989102,"3-SUPPOSE/ASSUME"
146,"JXU","W_fict_prose","  , if you want to get rid of me, you can't begin to imagine how much I want to be rid of you! I want you and everything",0.869356137546688,1.75673052948568,-0.602470087876506,"2-THINK/BELIVE"
147,"EVA","W_non_ac_soc_science","  us, it seems commonplace and obvious that we should be able to think, imagine, perceive and remember in the ways that we do, and we tend to",0.561530986543836,0.232083293353719,-1.1621154989102,"1-VIZUALIZE/PICTURE"
148,"KCT","S_conv","  Yep. (SP:PS0FR) And he picked up four people on his, on that, imagine your the bus driver. (SP:PS0FP) Yeah. (SP:PS0FR) A man went to Edinburgh (SP:PS0FP)",0.869356137546688,-1.29256394277824,1.07646614522456,"1-VIZUALIZE/PICTURE"
149,"AN7","W_fict_prose","  , as John had put it, in her courting days. She couldn't imagine it, Laura had never seemed the sizzling type. But then did you ever",0.869356137546688,0.53701274058011,0.796643439707718,"1-VIZUALIZE/PICTURE"
150,"HHV","W_hansard","  when he tabled this question. Even with his fancifulness, it is hard to imagine the civil service employing anyone who is not either a man or a woman.",0.561530986543836,-0.682705048325456,-0.882292793393351,"1-VIZUALIZE/PICTURE"
151,"H8B","W_fict_prose","  .' Think before they answer your questions, do they?' He could imagine the unfamiliarity of such an approach to a policeman used to witnesses who worked on",0.561530986543836,1.45180108225928,-0.322647382359662,"1-VIZUALIZE/PICTURE"
152,"JY9","W_fict_prose","  stock and barrel, so now the parque aqutico will be their baby. I imagine they'll be keen to start work as soon as possible in the hope of",-1.59324507047613,1.14687163503289,-0.0428246768428166,"2-THINK/BELIVE"
153,"G4X","S_meeting","  (unclear) (SP:PS271) Well I mean she No I don't know no. But I imagine it'll all be people on that list who were involved in training, I",-1.90107022147898,0.841942187806502,-0.882292793393351,"3-SUPPOSE/ASSUME"
154,"KC2","S_conv","  ? (SP:PS09T) Oh yeah, the largest (SP:KC2PSUNK) (unclear) (SP:PS09T) camp in Europe I should imagine. (SP:PS0A0) Is it? (SP:PS09T) There's one in America, Belgium, French",-2.20889537248183,0.841942187806502,0.236998028674028,"2-THINK/BELIVE"
155,"AE7","W_non_ac_nat_science","  descendant. This shuffling around of genes greatly complicates the analysis of evolution. Thus imagine that the living world was really as imagined in Figure 1. Then the criteria",0.869356137546688,-1.29256394277824,1.07646614522456,"1-VIZUALIZE/PICTURE"
156,"BM5","W_pop_lore","  and Renaults made in the same factory? In the long term, I can imagine using the same factories if we use the same platform and fit many of the",0.253705835540984,-0.377775601099064,-0.602470087876506,"1-VIZUALIZE/PICTURE"
157,"HHB","W_fict_prose","  she must make a move to release herself from his embrace -- otherwise he'd imagine she was actually waiting to be kissed. And as they continued along the path",-1.28541991947327,-0.377775601099064,1.07646614522456,"4-FALSE_PERCEPTION"
158,"AEA","W_fict_prose","  Mn had a history! Would it have an independent future? Elisabeth could not imagine it changing much. It would be good to live here permanently, at the",0.561530986543836,-0.987634495551847,-0.882292793393351,"1-VIZUALIZE/PICTURE"
159,"CM4","W_fict_prose","  askance at Meh'Lindi. Did he detect the heat-profile of an Assassin? Did he imagine he had already been judged and condemned? Lesser lords would be only too eager",-1.28541991947327,-0.377775601099064,-0.602470087876506,"4-FALSE_PERCEPTION"
160,"AE0","W_fict_prose","  not be resting. It was time for her afternoon appointment. I didn't imagine Surkov's misfortune would entirely spoil her amorous pleasure. For myself, I lay",-1.90107022147898,-0.682705048325456,-0.322647382359662,"2-THINK/BELIVE"
161,"ADG","W_non_ac_soc_science","  's their problem, if they can't keep their eyes on the road. Imagine if you walked down a street and said to a man,' Hey,",0.869356137546688,-0.987634495551847,1.35628885074141,"1-VIZUALIZE/PICTURE"
163,"K79","S_speech_unscripted","  contest er the Vietcong on the ground. Well that failed (pause) as you would imagine it to fail if you take the civil war in Vietnam as being in effect",0.253705835540984,1.45180108225928,-0.322647382359662,"3-SUPPOSE/ASSUME"
164,"GVP","W_fict_prose","  isn't it?' said Jack, frowning. Melissa shrugged.' I imagine his very own murder enquiry is every newly promoted police inspector's dream.'",-1.90107022147898,0.841942187806502,-0.322647382359662,"2-THINK/BELIVE"
165,"H84","W_fict_prose","  her last letter, Aahmes had spoken of a new marriage. Huy tried to imagine her going through the simple ceremony with someone else, and could not. What",1.17718128854954,-0.377775601099064,1.07646614522456,"1-VIZUALIZE/PICTURE"
166,"A73","W_fict_prose","  explaining how to get dental treatment on the National Health Service. You couldn't imagine anyone sitting here with a handkerchief pressed to a swollen jaw. The walls were",0.561530986543836,-0.682705048325456,1.9159342617751,"1-VIZUALIZE/PICTURE"
167,"H89","W_misc","  king. We were just like your Sean Connery.' Somehow I couldn't imagine Chaman and her household taking on Goldfinger or seducing Ursula Andress, but I let",0.561530986543836,-1.29256394277824,-0.0428246768428166,"1-VIZUALIZE/PICTURE"
168,"CH6","W_newsp_tabloid","  thing. But then again, very few people do.' As you can imagine, it is a pretty filling meal.' He seemed to enjoy it.",0.253705835540984,1.14687163503289,-0.322647382359662,"2-THINK/BELIVE"
169,"AT3","W_misc","  springs were flattened. Mick and Paddy were careful drivers and it was hard to imagine what further precautions they could take to prevent the even weaker rims from shearing again",0.561530986543836,-0.377775601099064,-0.602470087876506,"3-SUPPOSE/ASSUME"
171,"G1M","W_fict_prose","  ' Legion?'' Indescribable.'' Nice one!'' But imagine, if you are able, watching small creatures floating on the surface of a",0.869356137546688,-0.682705048325456,2.19575696729194,"1-VIZUALIZE/PICTURE"
172,"FSC","W_fict_prose","  How women who don't have professions manage to keep themselves sane I can not imagine!'' You could never give up the law, could you?'",0.869356137546688,-0.0728461538726729,-0.0428246768428166,"1-VIZUALIZE/PICTURE"
173,"AR0","W_non_ac_soc_science","  century' are directly due to railway speed; that is, we can scarcely imagine the possibility of their development in the absence of railways. These phenomena included'",0.561530986543836,-0.0728461538726729,-0.602470087876506,"1-VIZUALIZE/PICTURE"
174,"FEU","W_misc","  may have had even in locating a book on the shelves in your room, imagine what a formidable task it is to arrange hundreds of thousands of books in a",0.561530986543836,1.14687163503289,-0.0428246768428166,"1-VIZUALIZE/PICTURE"
175,"CEC","W_fict_prose","  very sorry about this Spidex business, Rober'. More sorry than you might imagine. When you and Chantal arrived at that accommodation agency I had just been talking",-0.977594768470423,0.841942187806502,-0.882292793393351,"2-THINK/BELIVE"
177,"K3J","W_newsp_other_social","  . I could listen to them all day long.' #' I can imagine how people at home feel now.' # Princess and the pooch # PRINCESS",0.561530986543836,1.14687163503289,-0.602470087876506,"1-VIZUALIZE/PICTURE"
178,"CDK","W_misc","  but effective way of honing in on the most meaningful elements of your life. Imagine that you only have five years left to live. Write down a list of",0.869356137546688,-0.987634495551847,-0.602470087876506,"1-VIZUALIZE/PICTURE"
179,"CCT","W_commerce","  credit affects the general pattern of credit use. Also, how potential credit users imagine that granters will behave -- not necessarily the same thing as how they actually will",-0.977594768470423,-0.682705048325456,-0.602470087876506,"4-FALSE_PERCEPTION"
180,"ADW","W_non_ac_soc_science","  . Nobody in Kufra had ever owned a factory, but many were able to imagine what it would be like to find that the workers had become partners. Few",0.561530986543836,-0.987634495551847,-0.602470087876506,"1-VIZUALIZE/PICTURE"
181,"AAV","W_newsp_brdsht_nat_misc","  Aunt Elspeth's Home Made everything whilst I... but do not permit myself to imagine naughty idyll at Porritt Gardens. Must check present list first. At least confident",0.561530986543836,-0.377775601099064,1.63611155625825,"1-VIZUALIZE/PICTURE"
182,"C9K","W_pop_lore","  definitely helps you with the next tough part.' But, as you can imagine, it got pretty sick in some places because we were being so exact.",0.253705835540984,1.14687163503289,-0.882292793393351,"2-THINK/BELIVE"
184,"G0W","W_non_ac_soc_science","  is not surprising that few people exist who have ideal qualifications. After all, imagine the job advert, which might read something like this: Professional Community Interpreter trainer",0.561530986543836,0.841942187806502,1.35628885074141,"1-VIZUALIZE/PICTURE"
185,"CAP","W_misc","  of deaf mothers, who needed to be greeted and dealt with individually.' Imagine the receptionist looking down at her list of patients, and saying' Mrs Brown",0.869356137546688,1.45180108225928,1.9159342617751,"1-VIZUALIZE/PICTURE"
186,"GVU","W_commerce","  . The likelihood of this occurring increases when budgets are used to control spending. Imagine a department which can see that it is going to overspend its budget. Rather",0.869356137546688,-0.377775601099064,-0.602470087876506,"1-VIZUALIZE/PICTURE"
187,"CDN","W_fict_prose","  that last drink or that last kiss. That girl was unbelievable. Who would imagine that a thin, stuck-up-looking type like that could know so much? And yet",0.869356137546688,1.45180108225928,-0.602470087876506,"2-THINK/BELIVE"
188,"KRT","S_brdcast_news","  of Brackley says' It'll be another physical match'. (SP:PS68L) I would imagine it'll be a very, very similar sort of game, er hopefully we",-1.90107022147898,-0.377775601099064,-0.0428246768428166,"2-THINK/BELIVE"
190,"HD4","W_letters_personal","  to (-----) -- but am amazed you only used ten units of electricity. I imagine you are (a) hardy and (b) had a bath in the",-1.90107022147898,1.45180108225928,-0.602470087876506,"3-SUPPOSE/ASSUME"
191,"J17","W_fict_prose","  ' SUMMERCHILD:' I'm perfectly happy here...' Yes, I can imagine saying that. SERAFIN: Have indeed just said it. SUMMERCHILD: Yes,",0.253705835540984,-0.987634495551847,0.236998028674028,"1-VIZUALIZE/PICTURE"
192,"A7P","W_pop_lore","  aunt, who said that, at the age of 50, she couldn't imagine herself needing it again. It's just as well -- I cut two holes",0.561530986543836,-0.682705048325456,-0.602470087876506,"1-VIZUALIZE/PICTURE"
193,"F9C","W_fict_prose","  was about the limit. Sometimes it was much less. Tonight he tried to imagine what the Corsican looked like in a rage. This worked for a while.",0.869356137546688,0.841942187806502,1.9159342617751,"1-VIZUALIZE/PICTURE"
194,"CFY","W_fict_prose","  the table and stared up at him --' please don't be polite. Imagine you're at home and you're not going back to that madhouse. That",0.869356137546688,-0.987634495551847,1.35628885074141,"1-VIZUALIZE/PICTURE"
196,"CMJ","W_fict_prose","  Church establishment for what you see as its treatment of clergy families, and you imagine that this might be achieved by humiliating Peter, then yes, defiance.'",-1.59324507047613,-0.377775601099064,-0.602470087876506,"2-THINK/BELIVE"
197,"CGE","W_religion","  . # Scream and shout # Those who have never lived through it can hardly imagine the fuss that little children can make if they do not get their own way",0.561530986543836,1.14687163503289,1.35628885074141,"1-VIZUALIZE/PICTURE"
198,"K55","W_newsp_other_report","  this is something we do not wish to be associated with; we can only imagine they are trying to get some kind of spurious respectability by using our name.",0.253705835540984,1.14687163503289,-0.602470087876506,"3-SUPPOSE/ASSUME"
